V1,V2
Y,920528.0
Y,831016.0
X,1006470.0
X,976749.0
X,1012510.0
X,1201894.0
Y,1011490.0
Y,1353067.0
Y,920678.0
X,1054121.0
Y,858147.0
X,908048.0
Y,1010840.0
X,1196554.0
Y,968209.0
Y,1203013.0
Y,1211534.0
X,1067871.0
X,942328.0
X,1476789.0
X,1056720.0
X,1202883.0
X,1256815.0
Y,1055351.0
X,965239.0
X,1267715.0
Y,1010390.0
Y,908518.0
Y,1161403.0
Y,990960.0
Y,942098.0
Y,1010370.0
Y,1491229.0
X,952649.0
Y,926149.0
Y,1029580.0
X,1009240.0
Y,956930.0
X,1296386.0
Y,1207694.0
X,918998.0
X,1073002.0
Y,1027140.0
Y,900447.0
X,954228.0
Y,977729.0
X,1024061.0
X,950688.0
Y,1047811.0
X,1086381.0
X,921659.0
Y,966739.0
Y,937599.0
X,1064551.0
Y,1277685.0
Y,1071041.0
Y,1038760.0
X,1020300.0
X,946279.0
X,1455169.0
X,1025600.0
X,951948.0
X,1068621.0
X,1018620.0
Y,1063101.0
Y,952808.0
Y,1013930.0
X,1164712.0
Y,1008980.0
X,771276.0
X,1214654.0
X,932628.0
X,1160043.0
X,1085782.0
Y,916748.0
Y,1027640.0
X,1216234.0
X,932918.0
Y,967719.0
X,1044450.0
X,1064570.0
Y,978629.0
X,937758.0
X,1041781.0
X,1022220.0
X,1229835.0
X,1092022.0
Y,890267.0
Y,1143193.0
X,930928.0
X,953129.0
X,971679.0
Y,1064851.0
Y,1006900.0
Y,1008690.0
X,897857.0
Y,1027741.0
Y,1342006.0
X,925068.0
X,1193694.0
X,1074021.0
X,936518.0
Y,912688.0
X,1049571.0
Y,921038.0
X,967529.0
Y,1306035.0
X,1103592.0
X,963599.0
Y,998880.0
Y,1077491.0
Y,945878.0
X,953379.0
X,1161333.0
X,1909097.0
Y,1037100.0
X,1098731.0
Y,995739.0
X,904148.0
X,1166093.0
Y,936478.0
Y,879747.0
Y,976369.0
X,1232004.0
Y,959459.0
X,899198.0
Y,1110112.0
X,964249.0
X,878588.0
X,980059.0
Y,1173943.0
X,1016589.0
X,872947.0
Y,931999.0
Y,972639.0
X,894757.0
X,984659.0
Y,939509.0
X,877038.0
Y,941548.0
Y,1038030.0
X,1035651.0
X,962359.0
X,881627.0
X,967329.0
X,1186103.0
Y,872497.0
X,895858.0
Y,980720.0
X,893607.0
Y,927748.0
X,1146192.0
Y,1020360.0
X,907768.0
X,1079761.0
X,1022440.0
Y,844697.0
Y,864477.0
Y,989729.0
X,1022640.0
Y,932109.0
Y,1186484.0
X,1100392.0
Y,847247.0
Y,930689.0
Y,984859.0
X,1032211.0
X,991600.0
Y,856196.0
Y,1084171.0
Y,925579.0
X,924508.0
X,866287.0
X,974189.0
X,959390.0
Y,872348.0
Y,860466.0
Y,994050.0
X,964389.0
Y,867987.0
Y,871668.0
Y,1122672.0
X,944908.0
X,903908.0
Y,919018.0
X,1023000.0
Y,874297.0
X,995500.0
Y,1031030.0
Y,832536.0
Y,858477.0
X,1015611.0
X,1224015.0
Y,1027480.0
Y,878597.0
Y,977100.0
Y,849177.0
Y,858577.0
X,997989.0
Y,1209904.0
X,971939.0
X,907788.0
X,954979.0
X,1038420.0
X,976869.0
X,1010589.0
X,1025681.0
Y,963179.0
Y,1181004.0
Y,937358.0
Y,865797.0
Y,874178.0
X,890107.0
Y,997620.0
X,1014770.0
X,867007.0
X,851746.0
Y,1000369.0
Y,1001690.0
Y,911428.0
Y,981289.0
X,1420658.0
Y,901518.0
X,999500.0
Y,1067201.0
Y,1003760.0
Y,997380.0
Y,999790.0
Y,973649.0
Y,863777.0
Y,982799.0
Y,1240944.0
Y,1039641.0
X,925658.0
Y,1017740.0
Y,1005809.0
Y,876528.0
X,971509.0
Y,1024960.0
Y,998619.0
X,892238.0
X,1007890.0
X,1034430.0
Y,944209.0
Y,849537.0
Y,957409.0
Y,957529.0
X,940538.0
X,956698.0
X,941939.0
Y,970089.0
Y,892038.0
Y,967669.0
Y,1015860.0
Y,989309.0
X,1188183.0
Y,969469.0
Y,982180.0
X,891728.0
Y,931648.0
Y,954569.0
Y,968139.0
Y,848707.0
Y,985939.0
Y,1015400.0
X,884327.0
Y,872268.0
X,945628.0
Y,920659.0
Y,969729.0
X,866227.0
Y,980670.0
X,936468.0
X,960099.0
X,978970.0
X,1026510.0
Y,996070.0
X,996070.0
X,970639.0
X,803655.0
X,976919.0
Y,862977.0
X,1215534.0
Y,949739.0
X,882487.0
X,999230.0
X,993890.0
X,979920.0
X,961089.0
Y,941218.0
X,1004010.0
X,943609.0
Y,910698.0
X,994950.0
Y,934228.0
Y,848657.0
X,982009.0
X,996940.0
Y,923119.0
Y,846677.0
X,937299.0
X,1002410.0
X,1063251.0
X,953159.0
Y,1000029.0
X,950329.0
X,901828.0
X,980899.0
Y,1060891.0
Y,977769.0
X,969389.0
X,996590.0
X,939639.0
X,899008.0
X,992590.0
X,1445908.0
Y,985499.0
Y,946939.0
X,1028070.0
X,910537.0
X,828507.0
Y,928208.0
Y,1157463.0
X,1030790.0
Y,943479.0
X,1002150.0
Y,879888.0
X,881528.0
X,1033700.0
Y,1206094.0
X,1027620.0
X,951849.0
Y,1001499.0
Y,911388.0
Y,875207.0
Y,1037860.0
Y,1060361.0
Y,1058151.0
Y,948899.0
X,1035661.0
X,1031890.0
X,922009.0
Y,1036490.0
Y,999060.0
Y,957659.0
X,1025880.0
X,1027400.0
Y,888208.0
Y,918148.0
Y,1031840.0
Y,1061430.0
Y,933959.0
Y,877117.0
Y,974489.0
X,979489.0
X,966459.0
X,1022081.0
X,1050291.0
X,894638.0
X,829447.0
Y,945319.0
X,1008640.0
X,1239725.0
X,960689.0
Y,1366947.0
Y,962058.0
X,868727.0
Y,940549.0
Y,1014449.0
Y,877387.0
X,959999.0
X,1038550.0
X,977219.0
X,892938.0
Y,1015460.0
X,1021901.0
Y,941068.0
Y,911388.0
X,1499939.0
Y,1002740.0
Y,900537.0
X,980499.0
Y,1020380.0
Y,947939.0
Y,970759.0
Y,1075791.0
Y,894778.0
X,878518.0
X,993000.0
Y,975200.0
Y,968730.0
X,870267.0
Y,954989.0
Y,968909.0
Y,837907.0
Y,943818.0
X,996000.0
Y,1005010.0
Y,838067.0
Y,976269.0
Y,1010060.0
Y,833976.0
Y,857167.0
Y,980899.0
X,1027380.0
X,884868.0
X,883377.0
X,938619.0
Y,960459.0
X,1163073.0
X,1021160.0
X,1048191.0
Y,875308.0
Y,899508.0
X,975409.0
X,1019010.0
X,947288.0
X,989670.0
Y,1572371.0
Y,979370.0
X,974169.0
Y,951188.0
Y,1006750.0
X,862867.0
Y,990099.0
Y,969569.0
X,864767.0
X,878137.0
X,957089.0
X,1048921.0
Y,918688.0
X,983389.0
X,1193343.0
Y,974539.0
Y,913738.0
Y,962639.0
X,837146.0
X,935189.0
X,968449.0
X,1239295.0
Y,1028600.0
Y,858477.0
Y,966030.0
Y,956469.0
X,959809.0
X,898747.0
X,1005410.0
X,956728.0
X,846777.0
Y,1008760.0
Y,958979.0
Y,973799.0
X,881647.0
Y,979409.0
X,914698.0
X,958359.0
X,1174613.0
Y,1009260.0
X,882247.0
Y,882828.0
X,1010631.0
Y,988280.0
X,975969.0
Y,843076.0
Y,958739.0
Y,1000570.0
Y,918609.0
Y,908308.0
Y,1019360.0
Y,961869.0
X,892838.0
Y,972279.0
X,1034820.0
X,984799.0
X,860037.0
Y,978780.0
X,950978.0
X,934968.0
Y,863217.0
X,1021301.0
Y,951458.0
Y,835067.0
X,971959.0
Y,989200.0
Y,973509.0
Y,873318.0
X,944729.0
X,1028260.0
Y,995009.0
Y,872567.0
Y,949399.0
X,1176284.0
X,943179.0
X,965589.0
X,1015100.0
X,869917.0
Y,854167.0
Y,962259.0
Y,1020980.0
X,872957.0
X,906548.0
X,1019860.0
Y,1034401.0
X,970829.0
Y,958870.0
Y,975849.0
Y,862837.0
X,882418.0
X,1059241.0
Y,1072891.0
X,994720.0
X,907238.0
Y,1012709.0
X,969539.0
Y,843507.0
Y,973779.0
X,1483689.0
X,1005380.0
Y,953198.0
Y,1008910.0
Y,942228.0
Y,899837.0
X,987520.0
X,1048531.0
Y,966870.0
X,943389.0
X,1034590.0
X,961579.0
X,882797.0
X,959979.0
Y,1039560.0
Y,982549.0
Y,910148.0
Y,1001210.0
Y,1007790.0
X,1001419.0
X,973379.0
X,1034870.0
X,1068371.0
X,1064091.0
Y,909898.0
Y,1038650.0
X,997120.0
X,1116082.0
X,1095302.0
Y,886167.0
Y,959359.0
Y,945999.0
X,1058351.0
X,1129013.0
Y,964729.0
Y,1051270.0
X,986369.0
X,1051081.0
Y,987909.0
Y,952438.0
Y,1081611.0
Y,968489.0
Y,1035621.0
X,954859.0
Y,973379.0
Y,1019950.0
X,1026520.0
X,1378418.0
X,1019140.0
Y,1019440.0
Y,931989.0
X,979809.0
X,1065610.0
Y,1117542.0
X,903987.0
Y,993190.0
Y,995770.0
X,999139.0
Y,958599.0
Y,1135172.0
Y,1034100.0
X,910338.0
X,1066091.0
Y,1158003.0
X,926748.0
Y,972629.0
X,1321826.0
X,908618.0
Y,901247.0
Y,969229.0
Y,956839.0
X,949588.0
X,998490.0
X,1323276.0
X,910318.0
Y,891248.0
Y,991349.0
X,992640.0
Y,934879.0
X,975389.0
X,1046740.0
X,1024580.0
X,920379.0
X,1031641.0
X,1165513.0
Y,937058.0
Y,1252684.0
X,1097992.0
Y,911698.0
X,907068.0
X,1019980.0
Y,1324866.0
X,909428.0
X,1052891.0
Y,1378147.0
Y,917918.0
Y,1049760.0
Y,1035690.0
X,896017.0
X,883527.0
Y,984909.0
Y,980210.0
X,897818.0
X,974199.0
Y,1343076.0
Y,1033591.0
X,901938.0
Y,1009009.0
Y,976269.0
X,982209.0
Y,1255325.0
Y,1023750.0
X,893037.0
Y,900358.0
X,1029421.0
Y,1036240.0
X,988819.0
Y,964068.0
X,1003490.0
X,902778.0
X,916488.0
Y,1041160.0
Y,894887.0
Y,997160.0
X,888328.0
Y,990050.0
Y,1334366.0
Y,946419.0
X,1064771.0
X,1268705.0
Y,945288.0
X,1271295.0
X,1060961.0
Y,915038.0
Y,916788.0
X,1061761.0
X,992059.0
X,897728.0
X,1268945.0
X,1000320.0
Y,967209.0
Y,1588121.0
X,993100.0
X,905628.0
Y,971699.0
Y,1080611.0
Y,911598.0
Y,910238.0
Y,991620.0
X,1196503.0
Y,983669.0
Y,1009950.0
X,1086922.0
Y,882437.0
X,972240.0
X,1038430.0
Y,1026730.0
X,1039101.0
X,1135743.0
Y,1093511.0
Y,896367.0
Y,978899.0
Y,1032581.0
Y,1013820.0
Y,963319.0
Y,946109.0
Y,1244805.0
X,1021070.0
X,900238.0
X,1045241.0
X,1141983.0
Y,949688.0
Y,1197734.0
X,1112512.0
Y,895948.0
Y,944748.0
X,1157413.0
Y,989680.0
Y,934468.0
X,1277645.0
Y,1042930.0
X,1003550.0
Y,1161633.0
Y,1030450.0
X,1060611.0
X,905378.0
X,1050581.0
Y,1021350.0
X,878938.0
X,1002060.0
Y,1321336.0
X,1000189.0
Y,932648.0
X,1348677.0
X,935178.0
Y,1012200.0
Y,1024140.0
Y,1043091.0
Y,951829.0
Y,991819.0
X,1336647.0
X,1306895.0
X,1297176.0
X,1121252.0
Y,1030100.0
X,1014810.0
X,1296135.0
Y,933068.0
Y,1099231.0
X,1363416.0
X,901768.0
Y,964780.0
X,1070632.0
X,1024610.0
X,1022960.0
Y,1245344.0
Y,1035410.0
X,1106632.0
Y,1008770.0
X,1063161.0
Y,1046120.0
X,966949.0
Y,1407797.0
Y,906968.0
X,1245445.0
Y,1034941.0
Y,1260634.0
X,924648.0
X,1046951.0
Y,1184903.0
X,929518.0
X,1248194.0
Y,1059941.0
Y,941139.0
X,1268255.0
Y,1042871.0
X,912078.0
Y,896648.0
Y,1081651.0
X,990550.0
Y,884178.0
X,1035810.0
X,1048501.0
X,987539.0
X,898078.0
Y,1010469.0
Y,970409.0
Y,906728.0
Y,1376077.0
Y,1244584.0
X,964989.0
Y,984660.0
X,1039651.0
X,910789.0
X,911978.0
Y,1294345.0
Y,1003610.0
X,1005929.0
X,1040061.0
Y,1049451.0
X,934748.0
Y,891687.0
Y,1020800.0
Y,1186954.0
Y,928658.0
Y,993499.0
X,1038171.0
X,906998.0
X,916948.0
X,1002819.0
Y,1251255.0
Y,947028.0
X,949579.0
X,1025580.0
Y,1011020.0
X,910628.0
X,1256745.0
Y,1174473.0
Y,914649.0
X,1015490.0
Y,1075121.0
X,913108.0
Y,939009.0
Y,1021830.0
X,1131072.0
Y,929199.0
X,1031221.0
X,1042230.0
Y,879767.0
Y,908758.0
Y,1141293.0
Y,1074021.0
X,894628.0
X,1009580.0
X,1076691.0
X,1230894.0
Y,977030.0
X,1264905.0
Y,894607.0
X,905428.0
Y,976710.0
X,1042810.0
X,911158.0
Y,1018970.0
Y,1197323.0
Y,922908.0
X,897418.0
X,998270.0
Y,1018870.0
X,931968.0
X,1153333.0
Y,1044611.0
Y,898298.0
Y,890148.0
X,976269.0
X,1035171.0
Y,925018.0
X,980319.0
Y,1064031.0
X,909428.0
X,917048.0
Y,1002949.0
X,1120302.0
X,921609.0
Y,1009299.0
Y,1022680.0
Y,884867.0
Y,929099.0
Y,1153983.0
X,1009920.0
X,944969.0
Y,962839.0
X,1101381.0
X,904078.0
Y,896328.0
X,1174373.0
Y,986499.0
Y,944749.0
Y,973859.0
Y,1442408.0
Y,993759.0
Y,953099.0
Y,1676693.0
X,1014080.0
X,892507.0
Y,989919.0
Y,1049981.0
X,926008.0
X,1015800.0
Y,1333317.0
Y,931799.0
X,1225554.0
X,1026500.0
Y,911358.0
Y,909788.0
Y,1020070.0
Y,1019150.0
X,965289.0
X,900857.0
X,1275175.0
Y,1069032.0
X,987820.0
X,1044951.0
X,1013780.0
X,983400.0
X,1027921.0
X,1305125.0
X,920448.0
X,903008.0
X,1007749.0
X,1136392.0
X,998600.0
Y,995099.0
X,1038730.0
X,906248.0
X,923688.0
X,1063631.0
X,1494809.0
Y,996530.0
Y,1148942.0
Y,986470.0
X,1115892.0
Y,994810.0
Y,1066441.0
Y,1218764.0
Y,962189.0
Y,1000540.0
X,1112302.0
X,1020410.0
X,1065861.0
X,1063661.0
X,1151253.0
Y,1125522.0
Y,1236645.0
X,1019450.0
X,959149.0
Y,999500.0
X,1335396.0
Y,1139952.0
X,1066031.0
Y,1047700.0
Y,896738.0
X,2089931.0
Y,1229274.0
Y,994590.0
Y,1435308.0
X,1170883.0
X,1037561.0
X,1035391.0
Y,1275815.0
X,1384237.0
Y,1209964.0
X,1078822.0
X,1255665.0
Y,942899.0
Y,1048441.0
X,1132072.0
X,1329066.0
Y,997520.0
X,1184364.0
Y,1020240.0
X,1334686.0
Y,892157.0
X,973410.0
X,1039030.0
X,1170853.0
Y,1246945.0
X,1074461.0
Y,992939.0
X,1133972.0
X,1119193.0
Y,975669.0
X,1189684.0
Y,1260194.0
X,1162733.0
X,1001159.0
X,1000490.0
Y,1417377.0
Y,929448.0
Y,1079922.0
X,1543950.0
X,930478.0
Y,1119483.0
X,969399.0
X,904688.0
Y,1048971.0
Y,1202994.0
Y,986639.0
X,1073051.0
Y,1187263.0
X,999890.0
Y,863877.0
Y,1032150.0
Y,1316126.0
X,1299175.0
X,969309.0
X,1181574.0
Y,938659.0
X,915698.0
Y,862837.0
X,1258774.0
Y,1109372.0
X,1412968.0
X,936729.0
Y,889687.0
Y,1263545.0
X,1134683.0
Y,899998.0
X,1005030.0
Y,1018030.0
X,1021140.0
X,877728.0
X,1224024.0
X,989360.0
X,889217.0
Y,951559.0
X,1069641.0
X,1008940.0
X,868847.0
Y,1304876.0
Y,939128.0
X,946459.0
Y,922268.0
Y,979890.0
X,1018130.0
X,963239.0
X,1245735.0
X,1007550.0
X,964749.0
X,872587.0
X,949299.0
X,985839.0
Y,853027.0
X,950208.0
X,1317126.0
Y,871267.0
Y,1160263.0
X,1266815.0
X,989919.0
Y,911438.0
X,1008589.0
Y,1100682.0
Y,938668.0
Y,917318.0
Y,975219.0
X,1272695.0
X,911518.0
Y,978459.0
X,879207.0
Y,944468.0
X,879457.0
Y,933498.0
Y,1258225.0
X,885507.0
X,1238265.0
X,990269.0
Y,859737.0
X,857037.0
X,980399.0
X,1303696.0
Y,964799.0
X,1008610.0
X,978160.0
X,930198.0
X,893027.0
Y,973809.0
X,915958.0
Y,930269.0
X,903858.0
Y,1306696.0
X,1006319.0
X,893118.0
X,1002930.0
X,977799.0
X,960019.0
Y,1018030.0
Y,1104772.0
X,1024700.0
Y,920608.0
X,967699.0
X,978439.0
X,853047.0
X,864157.0
X,1379987.0
Y,891878.0
X,849117.0
Y,960879.0
Y,1029480.0
Y,897178.0
X,912578.0
Y,1142573.0
X,1034100.0
Y,855967.0
X,898418.0
Y,1002659.0
Y,988379.0
X,864557.0
X,1186194.0
X,1015231.0
Y,902728.0
Y,958299.0
X,954939.0
Y,938229.0
Y,875457.0
Y,915138.0
Y,1187194.0
Y,855667.0
Y,890567.0
X,917388.0
Y,876467.0
Y,956269.0
X,849267.0
Y,951609.0
X,938418.0
X,848187.0
X,859467.0
X,1030340.0
X,1068821.0
X,885177.0
X,855427.0
Y,994740.0
Y,1136693.0
Y,855107.0
Y,977259.0
X,898898.0
Y,960699.0
Y,863077.0
Y,1065281.0
Y,895077.0
X,897628.0
Y,924568.0
Y,969249.0
X,1153702.0
Y,977209.0
X,904428.0
X,1047441.0
Y,976889.0
X,964529.0
X,1171053.0
Y,977589.0
Y,841306.0
X,1009320.0
X,1017011.0
X,1491669.0
Y,846677.0
X,914488.0
X,975509.0
X,873947.0
Y,989899.0
Y,1003620.0
Y,953029.0
X,835716.0
Y,964389.0
Y,976409.0
Y,956309.0
X,845546.0
Y,881107.0
X,967579.0
X,889798.0
X,1043260.0
Y,994200.0
X,858537.0
Y,884507.0
Y,994829.0
X,1002889.0
X,1098412.0
X,832126.0
Y,959849.0
Y,970139.0
X,867597.0
X,1059921.0
X,1027990.0
Y,944068.0
Y,853876.0
Y,988719.0
Y,974409.0
Y,866146.0
Y,925708.0
Y,950769.0
X,941538.0
Y,872207.0
Y,1114152.0
Y,1002380.0
Y,954329.0
X,869108.0
X,979010.0
X,941588.0
X,858297.0
Y,837316.0
X,1003050.0
Y,1341207.0
X,866867.0
X,989929.0
Y,956219.0
X,871157.0
Y,836317.0
Y,978500.0
Y,1043640.0
Y,911538.0
Y,881907.0
Y,961889.0
Y,961699.0
Y,862397.0
Y,923449.0
Y,1011470.0
X,876067.0
Y,837566.0
Y,1219204.0
Y,888078.0
X,978860.0
Y,853107.0
Y,909498.0
Y,1014410.0
Y,863527.0
X,953188.0
X,901907.0
X,887178.0
X,882977.0
Y,966999.0
X,1217274.0
X,998750.0
X,1259685.0
Y,981559.0
Y,973619.0
X,843686.0
X,970770.0
X,995169.0
X,957389.0
X,860787.0
Y,929888.0
X,706864.0
X,1003600.0
Y,879438.0
X,877968.0
X,1053061.0
X,923599.0
Y,968419.0
Y,1411968.0
Y,1003340.0
Y,1192803.0
X,1352767.0
X,1005820.0
X,885228.0
X,871337.0
Y,842566.0
X,933158.0
Y,891558.0
X,908278.0
X,939278.0
X,969969.0
X,1011500.0
Y,1230164.0
X,906228.0
X,839927.0
Y,891888.0
X,906018.0
Y,852916.0
Y,857337.0
X,1069691.0
X,938059.0
X,941308.0
Y,994370.0
Y,1075262.0
X,980389.0
X,840786.0
Y,1139512.0
Y,867527.0
Y,947688.0
Y,918918.0
Y,1016830.0
Y,1039680.0
Y,837147.0
Y,854907.0
X,1311886.0
X,957908.0
Y,895697.0
X,1255325.0
X,1192823.0
Y,932039.0
X,928978.0
Y,984039.0
X,1033380.0
X,996040.0
Y,1198914.0
Y,1221354.0
X,914628.0
Y,908808.0
Y,1015660.0
Y,881278.0
Y,987079.0
X,984659.0
X,1057451.0
Y,861457.0
Y,858897.0
Y,1017330.0
Y,1018610.0
X,1020430.0
Y,975479.0
Y,1022510.0
Y,908398.0
Y,1031701.0
Y,963229.0
Y,873727.0
X,932968.0
Y,873278.0
Y,997249.0
Y,1027871.0
X,1185013.0
Y,1042061.0
X,934269.0
Y,883618.0
Y,916228.0
Y,847506.0
X,910368.0
Y,1116212.0
X,1012120.0
Y,1249914.0
Y,958009.0
Y,905557.0
X,1112781.0
X,890257.0
X,1206894.0
X,993500.0
Y,956019.0
Y,857056.0
Y,864287.0
X,1113562.0
Y,938409.0
X,937589.0
Y,1202804.0
Y,989759.0
Y,869927.0
Y,1365096.0
Y,1019960.0
Y,895948.0
Y,1307275.0
Y,949769.0
Y,872846.0
Y,849556.0
X,973030.0
X,904498.0
Y,863768.0
X,1010891.0
Y,992080.0
X,1408428.0
X,1036651.0
X,1420598.0
X,1061471.0
X,872348.0
X,1006190.0
Y,1164663.0
X,862157.0
X,914158.0
Y,992460.0
Y,903398.0
X,865397.0
Y,1105452.0
Y,1024340.0
Y,946539.0
Y,998519.0
X,1086402.0
X,958449.0
Y,856657.0
X,1143203.0
X,963619.0
Y,963289.0
Y,944969.0
X,1091281.0
Y,949048.0
Y,1095181.0
X,1028930.0
Y,1006000.0
Y,1055181.0
Y,868838.0
Y,1018240.0
Y,862797.0
Y,1045661.0
Y,861487.0
X,1032340.0
X,1003000.0
Y,1064432.0
Y,991839.0
X,1138863.0
Y,911128.0
X,1035180.0
X,1275855.0
X,855447.0
X,938328.0
Y,888338.0
X,1114732.0
Y,936749.0
Y,1526670.0
X,1037200.0
Y,883687.0
Y,1044081.0
X,1075141.0
X,876347.0
X,963069.0
X,1090222.0
Y,939058.0
X,928169.0
X,865697.0
X,962759.0
X,1025560.0
Y,973489.0
Y,961999.0
X,1056501.0
X,921638.0
X,875567.0
X,1156672.0
Y,1039501.0
Y,914238.0
X,1016010.0
Y,1042951.0
X,861346.0
X,985519.0
X,966928.0
X,974169.0
X,1135302.0
Y,1378507.0
Y,1287455.0
X,1013080.0
X,1253264.0
Y,1076712.0
X,989160.0
X,1227974.0
X,1273755.0
Y,979079.0
X,1207173.0
Y,1038381.0
X,1126242.0
X,1011500.0
Y,1058731.0
Y,956079.0
X,995649.0
Y,1305216.0
X,1042050.0
Y,1079521.0
X,1577211.0
X,1119382.0
X,943919.0
X,1265975.0
Y,1017620.0
Y,909788.0
X,984509.0
Y,1202234.0
X,1035731.0
Y,965209.0
X,930879.0
X,1272815.0
X,1115202.0
X,1337056.0
X,1178983.0
X,960179.0
X,1215093.0
Y,1252275.0
X,930458.0
Y,1213614.0
Y,1279746.0
X,954839.0
X,1118652.0
X,1194734.0
Y,917688.0
X,1028270.0
Y,1159703.0
Y,935098.0
X,1015380.0
Y,1238525.0
Y,1109932.0
Y,932339.0
Y,923147.0
X,1358887.0
Y,928978.0
X,1195353.0
X,1248085.0
Y,932719.0
Y,947609.0
Y,1037340.0
X,1002210.0
X,1003039.0
X,1261755.0
Y,972559.0
Y,1031690.0
X,970519.0
Y,1371007.0
Y,1326486.0
X,1041551.0
X,1331347.0
X,918818.0
X,979669.0
X,1111402.0
X,1037501.0
X,1011040.0
Y,1138853.0
X,1015940.0
Y,976390.0
Y,1070631.0
X,1322306.0
Y,1048271.0
X,1246814.0
Y,1242965.0
Y,900468.0
Y,1098192.0
Y,1075122.0
X,1043171.0
X,930519.0
Y,1172923.0
Y,935988.0
Y,933388.0
X,1250715.0
X,1226604.0
X,904327.0
Y,1235735.0
X,1088841.0
Y,901588.0
X,992430.0
X,1052320.0
X,996570.0
X,948909.0
X,1040351.0
Y,1195953.0
Y,993129.0
Y,1160453.0
Y,1102921.0
Y,908697.0
Y,901747.0
Y,1063311.0
Y,993030.0
Y,1024500.0
Y,1218504.0
X,1021390.0
X,925919.0
Y,1267375.0
Y,1051990.0
Y,887368.0
X,920059.0
Y,1088082.0
X,1026740.0
X,925938.0
Y,1043820.0
Y,1028411.0
Y,982009.0
Y,909798.0
X,1270905.0
Y,914258.0
X,1552480.0
X,1005230.0
Y,925998.0
X,1009150.0
X,1180234.0
Y,977309.0
X,948798.0
Y,984819.0
Y,1281405.0
Y,1018930.0
Y,1068111.0
Y,928008.0
X,1030070.0
Y,906878.0
X,1220304.0
Y,1198194.0
Y,956989.0
Y,1224274.0
Y,1173094.0
Y,919518.0
X,1212664.0
Y,1195123.0
X,862607.0
X,959869.0
Y,1103452.0
Y,3373877.0
Y,1195833.0
Y,914188.0
Y,1016830.0
Y,1374377.0
X,1018620.0
X,874007.0
X,1065461.0
Y,1031020.0
Y,908948.0
Y,964179.0
Y,1288895.0
X,895118.0
X,926008.0
Y,927148.0
X,1001390.0
X,910358.0
Y,924378.0
X,1181994.0
X,1009380.0
Y,894037.0
X,978879.0
X,1390247.0
Y,887387.0
Y,970229.0
X,1191524.0
X,890207.0
X,1089901.0
Y,1039630.0
Y,862257.0
X,1087212.0
Y,1949168.0
X,1177023.0
X,856297.0
Y,1039180.0
Y,858647.0
X,857187.0
Y,960109.0
Y,1026820.0
Y,990100.0
Y,826446.0
Y,910077.0
X,1170073.0
Y,981530.0
Y,875067.0
X,976949.0
X,952988.0
X,953799.0
X,851796.0
Y,1211824.0
X,989829.0
X,910188.0
Y,960150.0
Y,915648.0
X,860207.0
Y,1076551.0
X,994160.0
X,988459.0
Y,893608.0
Y,1166863.0
X,1273905.0
Y,857006.0
Y,896098.0
Y,1017410.0
X,1214114.0
Y,908578.0
X,990429.0
X,1010030.0
X,891618.0
Y,1159503.0
Y,1018290.0
Y,871337.0
Y,923448.0
X,1172753.0
X,1063901.0
X,921978.0
X,1066652.0
X,1009120.0
Y,877598.0
Y,868627.0
X,1139863.0
Y,972649.0
Y,857497.0
X,934289.0
X,1029931.0
Y,992440.0
Y,869347.0
X,871397.0
Y,967239.0
X,922318.0
X,1045911.0
X,917818.0
Y,1114512.0
Y,866057.0
X,918478.0
X,987979.0
Y,932859.0
X,1008220.0
X,873217.0
X,880597.0
Y,971379.0
X,1150423.0
Y,977319.0
X,972429.0
Y,889678.0
Y,1054331.0
X,1007689.0
X,841826.0
X,900838.0
Y,851557.0
X,1002000.0
X,1014410.0
Y,840146.0
Y,1053411.0
Y,992450.0
Y,843617.0
Y,1359987.0
X,997260.0
Y,1221484.0
Y,859026.0
X,1003410.0
X,838327.0
Y,880928.0
Y,961179.0
X,986699.0
X,1274125.0
Y,852727.0
X,1098342.0
X,957829.0
X,860247.0
Y,927219.0
Y,991130.0
Y,1103492.0
Y,978639.0
X,989010.0
X,977170.0
X,1062131.0
X,920308.0
Y,972419.0
Y,955149.0
Y,980370.0
Y,963699.0
X,969879.0
X,1106092.0
X,959339.0
Y,920718.0
X,931598.0
Y,1020570.0
Y,1031291.0
Y,891597.0
Y,939708.0
Y,953979.0
Y,969229.0
X,998860.0
Y,822466.0
X,861186.0
Y,1144242.0
Y,874677.0
X,864268.0
X,953138.0
X,960959.0
X,943819.0
X,865947.0
Y,1174954.0
X,1014720.0
Y,859616.0
X,919569.0
Y,947149.0
X,1120432.0
X,864277.0
X,962579.0
X,850537.0
Y,1295975.0
Y,1003250.0
Y,951719.0
X,1064411.0
Y,1250155.0
X,1078731.0
Y,972659.0
X,868387.0
Y,912508.0
X,907798.0
X,970890.0
Y,898778.0
X,972900.0
X,1286935.0
Y,853917.0
X,1115782.0
X,987629.0
X,995260.0
X,921678.0
X,1137542.0
X,989099.0
X,856897.0
X,956619.0
X,1051870.0
X,977639.0
X,943069.0
X,926958.0
X,1101682.0
X,930268.0
Y,858067.0
X,963179.0
X,976389.0
Y,1003849.0
X,898867.0
X,966219.0
Y,1154193.0
X,949319.0
X,923899.0
Y,1216504.0
X,891037.0
Y,916279.0
Y,996099.0
X,986389.0
Y,959859.0
Y,878658.0
X,963429.0
X,932768.0
Y,900898.0
